sentiment|review
1|This was a beautiful hotel. All the things that made it a bank are still there, reminding you of the lovely banks that we used to have. The fact that part of the building is still an operating bank was a surprise. Everything was lovely. I did not eat in the restaurant because the rest of my party wanted to go other places , but we should have eaten there. We went to Mother's we had the worst meal that any of us ever had. I would highly recommend this hotel for a great stay its location.
1|My wife and I recently spent 5 nights at the Whitney Hotel. We chose it for its mid-way location between the WWII and the Ogden Art Museums, and the French Quarter. It is also only a block from the Charles St. trolley to the Garden District.Our 6th floor king-bed room was a little small by king standards, but didn't feel cramped. The only smallness inconvenience was a lack of night stand and light on one side of the bed (no room). The bed and pillows were excellent and the room clean. The bath room had ample space for both of our toiletry bags, and there was a nice tub/shower with great towels. The provided shampoo and other products were of high quality.Since our room was directly above Poydras Street, a busy thoroughfare, we expected some noise and on the first night, which coincided with a Saints NFL game, we got it. However the noise subsided about 10 PM after the game traffic cleared and each of the subsequent nights were pleasantly quiet. The A/C was efficient and quiet.This is a smaller hotel (compared with the mammoth nearby Sheraton) and the staff were always available and pleasant. There is a restaurant on the premises (we only had one breakfast there - very good) but many, many fine restaurants in all price ranges are within 5-10 min walking distance. I felt the hotel was a great value for the price and would gladly stay again.
1|Special birthday trip for 5 days. We narrowed our choices on Hotels.com to finally choose The Whitney. We stay at many 'upscale' hotels in our business travels, and wanted an 'experience'. Location - perfect, a couple of blocks to the French Quarter, 3 or 4 to the Riverwalk, great food nearby. Starting with Earl (the Pearl) checking us in, and Michelle (long brown hair) made us feel comfortable far beyond the typical experience. They were knowledgeable and available for any of our needs wants, as other staff including housekeeping, they are great!Cleanliness rates a 10+Southern Hospitality 10+,
1|The Hotel is within easy distance of both the French Quarter and the Warehouse district. This is a historic building built as a bank and office use, so rooms may be smaller than a normal hotel, but the building has character. The staff was 5 star by being attentive, friendly, and helpful. My room was very clean and comfortable. I will stay again.,
1|I had a great stay at the hotel, walking distance from everything good in new orleans, rooms are nice, building has charming status due to the old bank stuff, i would recommend the whitney to anyone! You if you look for a place to stay in new orleans go there!,
1|We enjoyed this lovely hotel. It was nice to go to breakfast and look up and see the beautiful architectural details. The bank vault of course was extraordinary. We learned that the hotel is still attached to a working bank. The restaurant was lovely and the bacon egg and cheese croissant was fresh and delicious. The room was nice enough and clean enough. We would definitely stay here again for a quick stay.
1|The Whitney is about five blocks or so from Canal and on to the bars and restaurants of the French Quarter. At night it is a quiet walk past hotels and office buildings once you cross canal returning home. The staff is very friendly in that way New Orleans is. There is a small restaurant for breakfast and coffee if it is raining outside. Rooms are nice and quiet. Would definitely stay again.
1|For my mother's 90th birthday, she wanted to go to New Orleans (has not been since 1959) and we had a fabulous time. My thanks to the Whitney for making her feel so special, absolutely everyone at the hotel was gracious, helpful, polite and fun. The hotel was completely booked, but our spacious rooms/bathrooms were cleaned promptly and it was not noisy. I highly recommend the Whitney Hotel for the perfect stay in New Orleans...
1|When my original room was not ready, staff upgraded me to suite, which was great, with one exception. Given the historic nature of the property, electrical outlets were not readily accessible. The location was great for the purpose of my trip. Everywhere I needed to go was w/in a block.,
1|I thoroughly enjoyed my stay at this Hotel. The room was clean, quiet for sleeping and comfortable. Very convenient for transportation and access to popular locations. I did not use the restaurant facilities, I think there could be a little more promotion for the dining room.
1|I was in town for the Crescent City Classic. The Whitney Hotel is easy walking distance to the start of the 10K race. Also close to the French Quarter and the WWII museum. I like the Central Business District and this location is very central for my purposes, with St. Charles street car close by to the Quarter and the Garden District. Very good value compared to comparable hotels. I have stayed here twice before and will try to stay here again my next trip. Was a good hotel for me.,
1|Hotel is older but quite nice. Staff are friendly and helpful. Rooms are well appointed and quite modern. There is a bit of traffic noise from the street (I was on the 3rd floor) but this is to be expected downtown in a major city. (plus I was there the day the St. Patrick's day parade occurred, and its route took it right by the corner of the hotel). I didn't use the restaurant but it looked very decent. It's quite close to the various things to do or a quick cab ride away if you don't want to walk. I would certainly stay there again.,
1|Stayed for one night. Hotel is in a great location to walk to Superdome for Saints game and have dinner at the great Restaurants in the warehouse district. Hotel is clean and quiet. Loved how the lobby and check in area still have the large safe and bank windows throughout.
1|Beautiful modern king city view suite. A few quirks like 12th floor check in and directions needed to leave. Staff was very nice and helpful 40 per night off site valet parking but it was pretty quick. Walking distance to Gaslight district. Close to waterfront and airport. Overall great value
1|This Sheraton hotel is very good. The rooms are very big and very clean. Air conditioner works excellent and it's a strong point. The service and people are the perfect. Parking lot avaiable and free. My suggestion is for breakfest, could bring more option of fruits. Just it, but it's very good.
1|We really enjoyed our stay at the Four Points. The hotel is well furnished, clean, and comfortable. The bathroom is generously sized and updated.I enjoyed the stair access in the lobby so that I didn't have to take the elevator constantly. Our door did not close all the way - we just had to make sure we pulled it completely closed.My only criticism was the toiletries in the shower and the shower handle are poorly placed. I hit my elbow a few times and the toiletries caddy makes it hard to wash your hair under the shower.
1|I used this hotel for an event we were having and Heather Gordon was amazing! She helped me coordinate 30 rooms and make sure that everybody had what they needed. The location was perfect since it was close enough to Gaslamp and Petco Park. Everyone enjoyed their stay and I enjoyed how easy it was to coordinate accommodations for 30 people. Thank you Heather and Sheraton!
1|I stayed here for one night with my wife and two little kids. We were given a corner room with two queen beds which provided more than enough space for us. We were able to fit the toddler bed into the bathroom like we usually do. I chose this place in spite of the 15 parking fee, no free breakfast, and close proximity to a strip club (as mentioned in prior reviews). The room was clean and spacious. The highlight for me was the amazing bed and pillows. I stay at many different hotels and if this is the standard for Four Points I am very impressed. We also ate at the Denny's right across the street and went to Sea World the next morning refreshed and ready.
1|This comfortable , well appointed hotel turned out to be a very good choice for my short stay in San Diego. Staff were very friendly and helpful. The breakfast buffet and early evening 'Happy Hours' were unexpected surprises. Casual dining at the bar or at the tables near the pool was ideal. The free wifi was appreciated but I was a little disappointed that the courtesy shuttle to and from the airport has been discontinued. The hotel is only a 15 min walk from the delights of the San Diego Old Town. The Transit Centre offers a choice of bus or Trolley downtown, or a no 30 bus for the 30 minute ride to La Jolla. A day pass covering both buses and trolleys is great value. With the distances between attractions in San Diego cab rides can be expensive.
1|Having recently spent 45 days at this Hotel, and having been there for an extended stay prior to this trip, I feel uniquely qualified to write this review. First, I found the Staff to be extremely friendly, helpful and professional, always quick to respond to my requests and needs. Being a single, older woman, I was delighted to feel safe and secure during my stay. The room was clean and the appearance pleasing, the bed was very comfortable, and breakfast in the mornings was always good. In the late afternoon, it was fun having 'Happy Hour' with great prices on wine and a light food selection. I appreciated that there are washers and dryers located on each floor. The Hotel is near all of San Diego's most sought after sites, shopping, Old Town and it's a breeze to jump on freeways to go anyplace. I will most certainly be staying at the Four Points again.
1|The A/C unit under the window blows air directly on the bed. I like it cold when I sleep but in order to have the A/C on when I sleep it blows a wind chill on me in bed. I had to move yhe room chair in front of the A/C to block the air flow.
1|We really enjoyed our stay at the Hampton Inn Mission Valley. The staff were all very friendly and helpful. The rooms were clean and the beds were comfortable. We especially enjoyed the wonderful complimentary breakfast every morning. There is also a pool, hot tub and fire pit. We will definitely stay here again!,
1|This is a pretty new property that is conveniently located to Seaworld, downtown, and La Jolla. Staff was mostly polite, especially the breakfast staff. The room was clean. I liked the shower enclosure in the bathroom and the electronics charging station on the nightstand. The mattress was a bit firm for my taste. The only thing missing is a microwave in the room. Parking is 16/day, which is questionable. Breakfast was adequate--continental-type items, plus waffles, oatmeal, breakfast potatoes, eggs.
1|The hotel is ok but considering you pay 19 a day for parking it should be better. There aren't many normal parking spots. You frequently end up in a parking structure in the back and walking stairs to reach your car. Breakfast is as expected at any similar property. Very busy on the weekend. And no matter how busy it is at 10am the doors will be locked. We were done but several people missed out. Rooms were clean and comfortable. Housekeeping pounded on our door and brought us towels at night we didn't ask for and when we told the front desk they acted like it was our fault for not refusing the towels.
1|I have to say that I was very pleased with my stay at this hotel. The customer service was excellent, the staff friendly and attended to my needs with a prompt response. Breakfast was also very good, rooms clean and overall appearance of the facility was impressive to say the least. Would definitely recommend this place to anyone going to San Diego.
1|We enjoy a lot our stay, I went whit my family and it was perfect. We ate a delicious breakfast ande the bed, the bathroom, the quiet was awesome. My family and I love Hampton Inn and in this opportunity it was the best.
1|The hotel is clean and the staff was excellent. There is no shuttle service but you can Uber for pretty cheap. The airport is only about 10 minutes away. The 18 a night for parking is absolutely ridiculous!! The hotel is close to most of the San Diego attractions including old town San Diego.
1|Very good hotel with easy access. Parking can be tight for 14/night when coming back late at night but there is room in the back. Surprised at the quality of the breakfast - get there early - and the pool area. Staff was very good.
1|Stayed here for a week (Sat. to Sat.) while visiting San Diego. The hotel was clean and free breakfast was great. The hotel seemed to be newer as evident by the modern decor.For those traveling with small children, our room only had a shower. Our 2 yr. old has only taken baths so he had to quickly get used to a shower, which did not end up being too bad for us. Location is excellent as you are 10 minutes from Sea World, Zoo, Balboa Park, USS Midway and much more. Parking is usually 16 a night but when we checked in they gave it to us for 10 a night! We rented a Hyundai Elantra and anything bigger would have been a pain to park as spaces seem very tight. This was not only at the hotel, but pretty much anywhere we parked in San Diego.
1|Likely the fanciest Hampton I have ever stayed in. Very large property, very modern and clean with a huge common area off the lobby. I think this Hampton may have the most awesome breakfast buffet in terms of size I have ever seen, and I have stayed at a LOT of Hamptons. Triple waffle iron area with 4 times the variety of toppings... say wahIn all seriousness, the rooms were very nice, clean and comfortable. The entire property was. The front desk staff was super friendly and welcoming. It felt like an upscale Hampton here.Now, they lost one star for two reasons - parking, they charge. To me it is insane to charge a customer for parking unless you are MAYBE downtown where I get parking is a commodity. This is Hotel Circle for crying out loud and they charge 18 bucks a day which is ridiculous. I have status with Hilton so they did lower my parking to 10 per day but it was still annoying and felt like they were simply trying to generate more revenue... particularly due to there was PLENTY of parking. The other reason was the housekeeping. We were there four nights and I had to call for housekeeping to come clean up my room. My husband had spilled a little something on the sheets and I was very surprised that they did not flip out the bottom sheet. Nope, left the stain there which was kind of gross. When they finally did clean, it was a half-hearted job, no toiletry or coffee refills, half the towels, etc. The front desk always came through for me though so it was not that big of a deal in the bigger scheme of things.,
1|The location of the hotel was central to all of the surrounding attractions. We definitely loved the beautiful weather. The staff was very nice and were willing to help or assist when needed. I will definitely be back.
1|#NAME?, close to all restaurants, 7 mins away from OLD town, 10 minutes from downtown, 15 from the beach. - Free Breakfast is a must - Very Friendly staff on the floor and kitchen,
1|Location is easy to get to and even though the room is small it met our needs.Staff is very friendly and helpful in assisting any requests we had.Room was in need of a carpet vacuum - which was not done during the 3 days we were there.
1|Best hotel ever. Right by mission bay beach. Rooms are beautiful extremely clean. Parking could be larger but manageable. Definitely a 4 star hotel n Hampton is always a pleaser to stay at while on vacation.
1|Excellent service.. Very welcoming staff. Always smiling and willing to assist in any way. I traveled without my husband and took my three sons and a friend of there's and we all survived the stay without any casualties
1|Stayed at this Hampton with my family for College Tour at UCSD and SDSU. It's a great location, very centrally located to the colleges, downtown, restaurants and beaches. It located on what's called Hotel Circle. I will definitely stay there again next time in SD. Room was very clean and everything works as it should. Free WiFi could be faster speed but that's minor.
1|I was traveling to see my son graduate from Marine boot camp and I couldnt be more pleased with the friendly and helpful service I received from ALL the staff. The staff were knowledgeable and helpful with activity tips, dining, shopping etc.
1|This hotel is wonderful: friendly, helpful staff, very clean, nice decor with a good feel. Parking lot is easy in and out with plenty of parking close to the doors. The breakfast is as good as they always are at Hampton Inn's. There's something for everyone. I can't imagine anyone not enjoying the breakfast with as many choices as there are. I always appreciate the 24 hour coffee/tea station and little convenience store with everything you might need without having to leave the hotel. Rooms are super clean, quiet, and comfy!
1|We will use this hotel again. Great location. Right off freeway. All places we wanted to go were within 5 miles. Comfy bed. I thought pillows too flat (soft), but still slept well. While we were there it was pretty quiet. Our room faced a hotel that is being dismantled. My husband was awakened once by noise that was from there, but it was only for a few minutes. I wasn't disturbed by it. I would suggest asking for a room that did not face that way, especially if you are a light sleeper. The hotel and our room quite clean. From the reviews I read, I think the hotel is less than 2 years old. They have free wifi. Parking is 16 a day/night. There was plenty of parking. We stayed 8/23-8/26 (Sun-Thurs). During busier weekends or holidays not sure of parking situation or how quiet it would be. The breakfast is fantastic and staff kept all items stocked to 10am when the doors were closed. Many choices. Examples: Scrabbles eggs, sausage links, sausage patties, ham, gravy, biscuits, omelets, home style brkfst potatoes/hash brown dish, oatmeal, hard boiled eggs, variety of fruit, muffins, bagels and breads (toast it yourself), make your own waffles, 4-5 different dry cereals, variety of yogurt cups, variety of coffee, tea, oj, apple juice, milk. Variety of jellies, cream cheese, creamers, sweeteners, peanut butter, honey, syrup, butter, margarine, etc. Every day we were there all the hot items were different. The hot egg, meat, potato dishes listed above were not all one day. There were four different items daily of the eggs, meat, and potato dishes. I figured at least 10-15 per person savings if we had to buy breakfast somewhere. All hotel staff very friendly and helpful. I highly recommend the Old Town Trolley Tour. Check out all details on line. According to information, the trolley picks up at the hotel. We did not get that early of a start to be picked up at the hotel. Not sure when or where return would be for the trolley. For the times and things we did, it worked out better for us to park at Midway and get on trolley at that location.
1|We had a great experience here. For the money, you can't beat Hampton Inn Mission Valley. The staff is very friendly and helpful, the complimentary breakfast is the best I've had (and I stay at many hotels), and the rooms are clean and modern. The temperature is easy to control, and there were extra blankets in the closet. We got daily housekeeping service and they did a great job. There is a pool and hot tub, as well as a fire pit. The pool is smaller than it appears in the picture, but it was never overly crowded and my sons had a blast playing in it every night. The town is a short Uber ride away. There are two washers and dryers for guest use, but sometimes there is a wait. I would definitely stay again.,
1|The most important thing to us is the cleanliness of the hotel, and especially the room. We did not worry about anything as it was fresh and clean every day. The staff was all friendly at all times of the day. We arrived earlier than our check in time but our room was ready so that was good too.,
1|Besides Henry, the front desk employees and maid service was above and beyond expectation. We would definitely recommend this hotel to anyone traveling to this part of the U.S. The driving around the area was a bit difficult, however, the front desk took great care of giving excellent directions.
1|We chose this particular hotel because we had stayed in it last October '14. This time we brought our entire family to have a week long family celebration of our 50th wedding anniversary. The staff, for the most part, is different. But, even better than last time which was right after the grand opening. I'm telling you. You won't be disappointed. They really are a first class operation, kind, and considerate, especially to us older folks that need special handling.
1|Nice hotel. Easy check in and clean room. Slight deltas: hotel phone handset was sticky (would have never had touched it but the front desk left a welcome message). Shower water pressure was low. The desk chair was uncomfortable, seat pad was very thin. Sometimes road noise was notable. These minor issues were easily overcome/overlooked.,
1|Was greeted with a courteous staff. The room was clean and quiet. Breakfast was good, although a bit crowded at times. My only issue is the parking fee of 19... way too much! Similar properties less than a mile away did not have a parking fee.,
1|Very Hilton-y. I know what to expect. Good service. Updated rooms. Good amenities. When you travel a lot... consistency is fantastic and unpleasant surprises can be draining. Gold+ members get a great breakfast included. Super convenient to shopping, business and restaurants.,
1|The Hampton Inn (Mission Valley) in San Diego was a great choice for our family weekend getaway. It was close to the freeway as well as the San Diego Zoo, parks, and other attractions. The rooms were clean and the staff were very friendly and helpful. The breakfast was good - not great, but acceptable.
1|HI. everything was very nice. free wifi and free breakfast. the parking was not free though. the pool was warm and hot tub. there was not really any view but there was a good restaurant in the area named hunter steak house.
1|Hotel is in a great location for 5he purpose o my trip. Staff was very accommodating. Check in and check ou5 wa extremely easy. Internet work well, food was good, room was clean and quiet. Will stay here again if Im in San Diego
1|I stayed in this hotel with a group of 50 high school students. The staff was friendly, organized, and made the check-in process super easy, considering the size of my group. The were accommodating to all of our needs, even setting up a section of bus parking for us. The staff was also respectful to my students, which is not always the case. Many times hotels only address the adults, but Robbie took it upon himself to make sure they were comfortable.
1|Everything about this newer hotel was pretty nice. Two big detriments: 14 to park, which is ridiculous for a Hampton Inn. Really!! And the bathroom doors have automatic closers, which is terribly annoying, especially when you have little children with you. When I commented to the front desk clerk on checkout what a hassle this was, she said, Yeah. I know. It's a problem we're trying to work on, but with 182 rooms, it takes a lot to do all of them. I said, Well, you should at least provide a doorstop in the room. Her reply was, Oh, you could have asked for one. We have them here. Well, why on earth isn't there a notice to that effect in the room We could have avoided a lot of misery. Anyway, the staff was very nice. The breakfast was very good. We didn't have an opportunity to use the outdoor/pool area, but it looked very inviting with a nice lounge/conversation area. We'd probably stay here again, but we'd definitely ask for a doorstop if they haven't fixed the doors yet. (And we might try to strike a deal with the restaurant next door to park for less.)
1|Wonderful staff! Everyone was so nice, as well as helpful. Great location too! I have stayed at this hotel several times, and it's always been a great experience. It was fun to see the hotel decorated for the holidays.
1|This hotel is located in old town very close to airport. But San Diego airport and center of the city are very close to each other, so its very convenient. I could stay here with calm condition after my business and go to conversation center within 15 minutes by Uber. Im also very satisfied with courteous staffs.,
1|Great value, nice location. Easy access from San Diego airport, short drive to downtown and convention center area at a more reasonable price. Also enjoyed proximity to old town for restaurants and bars. Great area to stay and a clean, quiet, comfortable hotel.,
1|When we arrived, the exterior of the hotel was very colorful and set the tone for a relaxing stay. Christian and Lyle at the front desk were very welcoming. They offfered suggestions on where to eat and handed out some free appetizer coupons to local restaurants. This location has a Starbucks's that served breakfast. Breakfast was not free unless you have a voucher from the front desk. Christian was very nice and gave us vouchers for one morning of our stay. The pool is heated and felt great. The hot tub was also a welcome relief to sore muscles from all the walking we did on Old Town. One of the great features of this hotel is that it is walking distance to Old Town and restaurants. It is also centrally located to the freeway and MCRD and not far from the airport. It does have a shuttle on Thursday and Friday to MCRD. and LIMITED airport shuttle service. The only drawbacks were you had to pay for nightly parking and the computers were very slow and the printer was not working. The rooms were clean and updated.,
1|We stayed from Wednesday to Friday in December 2017. Reservation was made on line. I also had a Friends Family Discount Voucher. Front Desk Rep would not accept it. Stated that the reservation was not made that way Explain Pls Just repeated what was said earlier. The reservations was made correctly with the Corporate Code. All I had to do was present Voucher upon check in Spoke to the Operations Director the next day. She couldn't do it either. And stated you got a good rate anyway I would have gotten a lower rate if they honored it and would have proven that the Corporate programs works. Oh well...Next issue parking fee of 20/night. Other Marriot Hotels waive the fee if you are a Calif. AAA member. Brought it up and was told: we don't do that here Ok, I can accept that. However, parking on property is underground and VERY LIMITED. If you drive in and no spaces, you need to back up all the way out. Had to park on the street both nights (which would have been FREE). Other than that, the room was clean and spacious enough. Closet space was small but adequate for the length of stay. I like the pull out desk/table. The shower soap was smallL. Could not get a good grasp on it. It was not larger than 2 flash drives end-to-end and just a little bit wider. That's it. I kept dropping it. The Bistro/Starbucks in the lobby was not open at 6 AM as posted so no eats if you need to hit the road early...,
1|The Courtyard San Diego Old Town is my new favorite hotel! The location is perfect - within easy walking distance (a few blocks) of the amazing restaurants and shops in Old Town. The front desk staff are very hospitable and eager to assist. The property is beautiful and the decor is true to the area. I enjoyed my stay here tremendously!
1|Only staying overnight for easy airport access for early morning flight. My business reason is always TJ and this Marriott works for my departures and keeps my rewards points coming. I plan to keep using unless a problem starts happening that cannot be fixed by Marriott management.
1|Our reservations were made the day before we traveled. Arrived around 9:00 at night, staff very friendly and ready to help. Room was clean and ready. There was no iron in the room, staff immediately brought one to the room. Room was cleaned daily, nothing went missing. Hotel is right next to the freeway. The room was quiet and traffic noise wasn't a problem.
1|Overall very nice property with friendly staff and good parking options. Walking distance to Old Town San Diego that has an abundance of restaurant choices, stores, and sites. The hotel is also very close to the airport (less than 5 minutes) and a short drive to numerous nearby attractions.
1|Very convenient to the airport. Clean rooms. Friendly staff but a bit off on their directions to restaurants in Old Towne. Pizza flyer under the door so someone wondering the halls was not a great feeling. Could use a bit of updating. Had a glass of wine in the lobby area and the service was friendly and entertaining.
1|The hotel is really nice the restaurants have a great food and the staff is excellent. The location makes it easy to get to anywhere been in downtown San Diego and the area is located with several nice restaurants to choose from .
1|Stayed here for 4 nights in Nov and absolutely loved it! Great rooms, great staff, great location (right in Gas Lamp area), great bar and restaurant. Will definitely stay here again when I'm back in San Diego (soon, hopefully). A lovely place to come back...,
1|I enjoyed my stay here. This hotel is exactly what you would expect based on the price. The Good great location that is within 10 minutes to all (zoo, seaworld, petco, jolla, beaches), nice pool and hot tub area, ample parking spots (just not after 12 as expected), and reasonable price. The Bad not the most plush bed but exactly what I expected. If you're looking for location + price, this is the place for you
1|Awesome hotel in the circle perfect located 10 min from the Zoo 10 min from Seaworld and 5 min walk from the mall ! Great room awesome pool, gym and breakfast ! Will stay here again ! Great service aswell ! Free Parking, clean rooms and close To mini mart !!! Free wifi
1|I took my almost 13 year old niece to San Diego. We stayed 5 nights at this hotel for a total bill of 307 which is really cheap for San Diego. That price got us a room with 2 queen beds right by the pool (room 103). Room was small as others said but not as small as I thought it would be. There was one night stand between the beds but we could walk around the other sides. The room also had a desk with chair, a dresser, and an upholstered chair. I thought the beds could be more comfortable. There is a plug issue with two outlets where refrig, blow dryer and coffee maker plug in. It wasn't too much of an issue because we just unplugged the refrig when we briefly needed the other appliances. Mirrors didn't bother us and they do make the room feel larger. Room was very clean, bedding was clean and of fairly good guality. Probably the biggest negative was thin walls and doors that you could not close quietly. So we heard noise above us and we were bolted awake one morning by a neighbor 's slamming door at 6:30am. Plenty of free parking. beautiful grounds, sparkling clean pool, nice jacuzzi and great location. Hotel shuttle driver was very nice and reception crew was always helpful. I also appreciated the free computer in the lobby to print our boarding passes. I would stay at this hotel on another trip to San Diego.
1|Due to LOSSAN performing track maintenance, I wound up spending a few days in San Diego. When I saw the rate, I grabbed it because, honestly, I was curious.What really makes this hotel good is the staff. That goes double with the staff at the restaurant who really stood out and made the place great.The room was good, but not great. It did, however get the job done and I was well rested and got some work done. Under the right circumstances, I would stay again.,
1|I have had the pleasure to stay here on business and with my family on our weekend getaways! As always, the staff are professional, polite and very helpful to ensure my/our stay is the best possible. I am scheduled to return at the end of the month,.
1|Stayed at the Seven Seas for three nights en route to Los Angeles and San Francisco, yes it could do with updating but you get what you pay for. Hotels near to the city centre are much more expensive and it only cost 9 dollars in an uber to the harbour plus the bus terminus is only ten minutes walk with frequent travel to the centre. Our stay was comfortable and the staff helpful and polite, no problems with the room It was clean and roomy and you also have free on site parking which is a bonus. A couple of small swimming pools if you would like a relaxing dip and well kept gardens throughout the location. On site restaurant and bar which we didn't use as we were out early and back late. Easy to find just off the freeway would definitely stay again when visiting the area.
1|I was pleasantly surprised and how nice the property is with a nice jungle type of setting for the landscaping. Very lush/green areas and the rooms are very comfortable and basic. It's a good value if you book early enough to get a good deal for this pretty place. They also have a good cafe/restaurant next door you can have...
1|I had a three day seminar, down the road, under the bridge and across the street. It was a pleasure to spend half the money and still be in walking distance of the seminar. The room was small but definitely workable. The grounds were beautiful and it was a pleasure to walk through there every morning and each evening. The staff were cheerful and helpful.
1|The Best Western Seven Seas was very convenient, easy on and off freeway access. It is only a short distance to the airport parking. We had pre-paid for our room and upon arrival found out that our room had been up graded at no additional charge. Had a king size bed with a balcony and had only paid for queen size bed. pleasant surprise.,
1|We were thrilled to find availability at this hotel, as we booked it the week before our trip. Most hotels were sold out in the area, so we were pleasantly surprised to find comfortable, clean, and hospitable accommodations. We loved the location, which was within a couple miles of Old Town San Diego. If we ever need to return, I will definitely book this hotel.
1|We were 4 women in a room with two double beds, in town for 4 days for a convention at the Town Country, happening just on the other side of the I-8 freeway. I'd say mostly positives for us! The property was obviously being attended to while we there, with gardeners replanting and pruning the day we were leaving, the exterior building was being washed down. Very nice plantings all about. Cafe, very satisfactory. Free parking very welcome. Our convention was only a 5 or so minute walk away. We were anticipating free breakfast with the reservation (was discussed when reservation was placed) but because we didn't have documentation of that, we weren't able to counter the front desk assertion that we did not have breakfast with the reservation. So be prepared with your paperwork. Just about once a day, 1 or more of us had our room key cards not work, so we had to go to the front desk to have them reset somewhat tiresome especially because we were housed in the furthest bank of rooms from the office. For the room, yes per other reviews, the a/c is set up such that it's an uneven situation, especially at night when sleeping. We dealt with it. Some sort of problem with shower pipes in the room above, when at 3 and 4 in the morning (!), a loud rattling pipes noise commenced, for a good 10 minutes. We alerted the front desk to the problem in the morning. The noise did not occur the next evening, but it could have been because then there was no one in the room upstairs afterwards during the span of our stay. Sure parking was very tight on the Saturday evening, but it was Saturday night, late we did eventually find a spot.Frig worked well. Plenty of towels. Room didn't at all seem overly dated. Beds were satisfactory. We indulged in the pool one late afternoon, but it ended up being the same time as what appeared to be a family reunion so shifted after a little bit to one of the hot tubs. Very nice nonetheless to have a pool and 2 hot tub options on the property. There is also a small gym facility adjacent to the pool.We would stay here again!
1|My friend and I have stayed here twice on two different trips to the San Diego area. It is close to downtown San Diego and Ocean Beach which is important to me. We eat over in Ocean Beach but see theatre shows in San Diego. They did not have any 2 Queen bed rooms available upon check in this past visit but upgraded us for free to a King size bed which worked out perfectly. The rooms are dark (can make them dark for sleeping), clean and no bed bugs as I check before bringing in my luggage. I always wish we could stay more than one night as it's my number one choice of a place to stay in the San Diego area. Some hotels charge you for parking which I just dislike. I did my research before staying here the first time and it paid off. We had a horrible experience up in Vista and did not want a repeat of another crappy hotel. Next trip down to San Diego for another theatre show we will be staying here again. Can't recommend this place enough! It's easy freeway access off/on the 8 along hotel row.,
