sentiment|review
-1|This hotel is just ok. The rooms are decent but nothing more. The pool is small but I guess adaquate for kids. The walls are paper thin and we were awake every night by people walking in the room above. If you want quiet choose a room on the 3rd floor and away from the pool. The complimentary breakfast is just ok also. I love my breakfast and this was not that good at all. Eggs and sausages were not edible. At least there was cereal and milk. The location is good as there are several big shopping malls around. The zoo and sea world are close also. Ralph's grocery store is also not far. You do need a car in san diego though.
-1|Nice lush landscaping, nice pool. Close to freeways and gas station. Stayed in room 315. The kids liked having their own space. Hard to take a shower, no or low pressure. Air conditioner didn't seem to be working. I called front desk, girl said they hadn't had any complaints! Seriously I'm calling! Was so hot for 3 nights! There was a stand up fan so I assumed they knew the AC wasn't working. Breakfast was blah. Make sure you have time because the breakfast area was packed and they take FOREVER to replenish the hot foods. Overall, my stay was fine. Kids were happy.,
-1|Towels are yellow and gray, wallpaper is dirty and marked, room is musty and smelly, carpet looks 30 years old, furniture is mismatched, scuffed, phones are old, the building is old and falling apart. The only nice area was the lobby.,
-1|First, make sure you are booking the hotel you want. There is another Comfort Inn (Zoo / SeaWorld area) nearby and it has a better rating than this one. At this one we reserved a kid's suite, however, they do not seem to have a room as pictured on the website w/kid's bunkbed. So you buy a room and get another one that is dirty and smells bad. The staff at the reception is courteous, but the cleaning people seem to make a special effort to make you feel uncomfortable.,
-1|My family and I checked in on Thursday 9/21 around 9pm. The parking lot was very small and hard to get a spot. When we finally got in the lobby, it looked clean and presentable. Our room was an entirely different story. It was facing outside by the pool. The light was already on in our room before we entered. Once we got in I was immediately disgusted. It smelled horrible (almost like a really bad sulfur), room looked very outdated and unappealing. Room was small, beds were old and I was so grossed out. I went to the front desk and explained how disappointed I was and they let me look at a few other rooms they offered--all of them terrible. We stayed put as there was no sense in moving to another awful room and quickly went to bed. When I woke up the next morning there were TWO cockroaches in the bathroom. YUCK! Southern California, I get it, bugs can happen. Every other hotel we stayed at for the rest of the week was so lovely. Very clean, up to date, and well kept. We had a few other family members that stayed in different rooms at this hotel and they were all equally displeased. STAY AWAY FROM THIS HOTEL. It ran me 135 after 12 for parking. We had 3 more rooms reserved at this hotel again for that Sunday but we canceled them immediately. Gross, outdated, smelly, and OVERPRICED. Never again will I stay at this hotel! BUYER BEWARE. Also, when I checked out of the hotel, the man at the desk asked me how everything was. I told him You don't want to know and the didn't have any response...not a sorry, to hear that, nothing..,
-1|I recently stayed at this property as it was listed as a three-diamond under AAA ratings and had bunk beds for my two young children. This hotel is not as nice as advertised. The room I had showed its age as it was looking dirty and worn. I also had one of the worst experiences I have ever had with the hotel personnel and management. Their customer service was very poor. On the second night of our stay the Toilet backed up a around 8:30 P.M. I called the front desk and was told there was no one who could fix it so I could move to another room. I declined this, as it would have taken at least an hour and a half to pack up, move, unpack and set up the room. My children were just going to bed so moving and doing the work would have been quite intrusive. I couldnt believe that they didnt have anyone who could plunge the toiled as this hotel has over 125 rooms. I asked if they had a plunger and the desk person stated he would look. He later called and stated that he couldnt find one. (really) I could use the bathroom six rooms down for the night. I advised that this was unacceptable, as it would be disruptive as the kids would probable get up a couple of times. He stated that no one else was there and the manager didnt answer the phone and he couldnt find the plunger. I went out and purchased a plunger. When I returned it took me all of 30 seconds to have the toilet operating properly.At around 9:00 the next morning I went in and asked to see the manager. She refused to meet with me and advised the employee that she was on a conference call and wouldnt be available to meet until 2:00. I found this to be ludicrous and told the clerk so. I felt like making a scene but didnt as my children were there. When we returned from our day at Seaworld around 5:00 I met with the manager. She told me that it was good customer service to only offer a room change. I advised her of how much work it would that would have caused, and how disruptive it would have been to the young children and that it only took me a few seconds to fix the problem after I went out and bought the plunger. I told her she should be embarrassed about the customer service, she advised that she was proud of it and all of her employees. I asked for information on the ownership of the hotel, or her manager. She only would give me the choice 1-800 number. She actually stated that she didnt have that information. I asked for the name of who hired her she stated herself, I asked if she was the owner. She again would only say she didnt have that information. Earlier I had asked for compensation for the situation she insulting only offered to pay for the plunger. In the room was a card titled commitment to your Satisfaction, It stated states that if youre not satisfied with our accommodations or service, please the front desk know so we can make it right. At this property from the general manager on down they do not follow this policy. They definitely did not make it right.
-1|It looks decent from the outside but the rooms are dingy and dirty. We were on the second floor and heard EVERY step the people took above us! We also woke up to water under the sink seeping onto the bathroom floor! We gave it a try but we are moving on to another hotel today! DISAPPOINTEDWe are extremely sorry that our suites was not up to your expectations. Usually people who had stayed in the area do find our room more spacious and Comfortable compare to other hotels in the area and especially find good valued suites. They find it is indulging that they have 2 rooms with 2 TVs microwave and fridge.
-1|Place is so dirty and not well kept, but what got me the most is how unprofessional the night auditor was!!! He had such a bad attitude I even said to cancel my reservation cause I didn't care for his attitude. After I said that he immediately worked on my reservation faster and made sure I stayed, so I did....
-1|This has to be by far the nastiest and unkempt hotel I have ever seen! There were stains on everything...The shower curtain, chairs, wall and bed spread. Some of the staff was very rude.... Not to mention the power outlets have electrical burns and a prong was stuck in a ground plug outlet. Nothing that is claimed in the description...
-1|Last Saturday, we arrived on time and had paid through Hotels.com. Their is a wall-high GLASS that separates the customer from the check in clerks (first clue). The clerk was extremely slow and after 15 mins, still could not find our paid reservation on her computer. Meanwhile,a man walked in without a reservation, got a room and key and was...,
-1|If you stay here you are either desperate or have no where else to turn. This hotel is very aged in dire need of maintenance, cleaning, or needs to be condemned. As free wifi but did not work. Hotel smells of smoke with a very seedy crowd around it at all times of the night. Do not recommend this hotel...
-1|I understand that it is quite likely a great improvement over years past, however the refresh is superficial only. The floors still creak and were bowed and the climate control is minimal. The provided window air conditioner has not been serviced in some time and the air was not cool. I'm also concerned that the shampoo, shower gel and conditioner are not properly secured. I feel like someone had contaminated the shampoo, as it had a terrible smell, which unfortunately I did not discover until after I had it in my hair. The attached restaurant is well above average for the area and is the only redeeming quality in my opinion. The restaurant hours could be improved for in-house guests,
-1|Was travelling down to San Francisco on business and booked two hotel rooms at the last minute - all paid and confirmed...or so we thought. We showed up in a rush between meetings and the front desk informed us that we didn't have rooms any more because the people staying in our rooms had extended their stay! Hotel was supposed to find us rooms elsewhere but we ended up scrambling to find two other rooms. Disappointed as we always like to try and find the hidden jewel but this time we certainly found something else. Guess squatters rights still exist in San Francisco!
-1|I travel often to San Francisco (1-2 times a month) and while recently planning on going with my friends for a vacation I booked at Hotel Abri. Trying to save money, I found a decent deal for a hotel that had good reviews here. While not going into further detail, but noting that I had difficulty in checking-in due to housekeeping being short-staffed, there was much issue.The BIGGEST issue I had here was with getting spider bites from sleeping on the sofa bed. After showing the front desk, and after their inspection came out negative, they moved me rooms, but that was it. I still haven't heard back from a manager and was not offered any sort of compensation.I would suggest not going cheap and staying at the Parc 55 across the street.
-1|A lot of ventilation noise, it's impossible to sleep even the closed window ... In addition, it is necessary to know that it's the second year when we come and when we have the same chamber. It's unacceptable !! Look at the photo
-1|For what we got it was pretty expensive, although it seems all hotels in the area were pretty expensive. The room was very cramped with very little space besides the bed. The room also smelled weird and the staff were not helpful with respect to that. They gave a welcome bag with a bottle of cheap sangria, a small bag of chips, and some water bottles. The lobby has a couple of computers and some tea/coffee.Location of the hotel is pretty good - right near a big mall, the cable cars, subways/buses, and not too far from various attractions. Nice area to walk around in too.
-1|Recently booked the Hotel for a trip to San Francisco through Hotels.com and confirmation offered free cancellation but in reading fine print. The policy was backdated to a month before I booked the room. They don't even give you the opportunity to cancel less than 30 minutes after booking...beware!
-1|We arrived to check-in at 4pm. The person at the counter did not acknowledge us for 20 minutes while she casually talked to the customer in front. Then when it was our turn, our room was not available (and should have been ready at 3pm). When we arrived back later to settle in for the evening at 9pm, there was again a 10 minute wait at the counter. They gave us a gift bag for our inconvenience. The wine in the gift bag turned out to be rotten or corked. Now this bordered on absurd. The room itself was fine. When I asked to speak to the manager on our way out in the morning the receptionist said that he was not available, but would email me. It was truly a terrible example of customer service.
-1|the hotel has a cool vibe, there is no where to eat breakfast in the hotel so that's an issue, I had a problem with the reservation and was not accommodated on my request so that's impacted my experience after the fact. San Francisco has a huge homeless problem and unfortunately that impacts the surrounding area, I was disturbed by the number of homeless people sleeping on the street in front of the hotel so consider that before booking
-1|Our family of five (myself, my wife, and our three daughters) had booked a room as part of a block of guests for my wife's cousin's wedding on Saturday, onsite at the St. Regis hotel scheduled for 6:00 pm. I confirmed that we'd receive a double bed room in a few days ahead of our arrival, which was the same afternoon of the wedding.I called at 2:00pm that afternoon, an hour before the official check-in time of 3:00pm and the front desk told me they were finishing up our room, took down my cell phone number, and would call me when it was ready.We arrived around 2:30pm, stepped up to the counter to check-in at 2:50pm and our room was still not ready. OK, we thought perhaps a few more minutes ... which ticked away, and away, and away! My wife went back and asked for our room because we had to get prepared for the wedding! While the desk personnel were apologetic, they tried to offer a handicap accessible room, which we did not want. Then they tried to blame the situation on the fact that we had booked a king room on the reservation block for which they had already written and confirmed we reserved. The clock is ticking past 4:30pm ... and finally we get our room keys!We hurry outside to where our bags have been sitting on a luggage cart, tell the attendant that we have our room and need our bags immediately to prepare for the wedding, now about 1 hour away! We thought our bags would arrive on the heels of our entering the room, but NO ... again waiting ... so we started to prep the younger girls ... still no bags!My sixteen year old daughter went back down stairs and found our bags had not moved! She was livid ... and finally got them to start moving the cart. It was 5:15pm by the time our bags came. I understand that porter was just doing his job, when he asked if he could set up our bags in any particular place or if we needed ice, or how to operate the room controls ... but at that moment our immediate needs were for him to get the bags in the room as fast as possible and to leave so we can dress for the wedding! We all rapidly threw ourselves together ... my wife having triple duty ... in order to arrive a few floors down for the wedding.The entire experience of checking in was horrendous. From the call to confirm at 2:00 pm until we got our room and finally our bags! Not one of the hotel staff exhibited any sense of urgency for our situation. To appease us, they offered and we accepted to park our car onsite for a free night.On an afternoon full of anticipation for seeing family and friends at the wedding and reception (also at the St. Regis) ... we went through a tremendous amount of stress from that check-in experience. We're seasoned travelers so we can and have handled the ups and downs of travel ... in this case, I had to double my normal 24 hour rule for posting a negative review, because I'm still fuming. A five star hotel such as the St. Regis should never have their guests wait 2 hours past their own published check-in time to access their room.
-1|We booked through Orbitz, which included a 'non-refundable' policy. We asked to reschedule (not cancel) due to a death in the family. Vertigo denied the request via Orbitz. We were disappointed that Vertigo couldnt afford more flexibility. Consider booking elsewhere if life might happen.,
-1|Terrible Experience, I was there for a 60th Birthday, We had a lower room.105, People above sounded like they were playing volley ball till 11:00pm, and flushing the toilet all through the night. then it started again at 6:30 am. I was So Mad I...MoreWe feel terribly about this. We wish we had known about the experience you were having---we would have loved the opportunity to address the situation. If you contacted the front desk at any time and we failed to respond appropriately, we are deeply sorry. Your...
-1|The room was far below my expectations. I arrived at 1am and was given a handicap room with chipped paint and generally not clean. I expect so much more from the W and so much more the cost. I think I would have had a better experience at the Hyatt or Marriott. Very disappointed
-1|Downtown hotel that was hard to find as entrance/parking garage is around the corner from the actual address. The sign out front is very small. Overnight parking is exhorbitant we used a garage 5 blocks away, although there are others closer by. Room was interesting L shape with view over street. Furnishings were all fine although 2 lightbulbs were burnt out. Staff was helpful, but busy. Pub next door is half the price (or less) than hotel restaurant. I noticed traffic noise, especially truck honking early in morning and siren that went by. Not a poor hotel, just not my style for visiting a city and making everything convenient.,
-1|Centrally located, close to Pike Place and other key points of interest. Room was spacious, but unfortunately, I really missed their wonderful Heavenly Beds! They must not have these beds at this location, as one of the receptionists hadn't even heard of the Heavenly Beds! Further, the water pressure in my room, located on the 10th floor, was abysmal despite having housekeeping try to make an adjustment to the shower head valve. The water pressure out of the shower head was incredibly poor. The check-in experience was awkward since I couldn't hear well, as I had a late check-in (10pm), and the check-in desk is located in the loud hotel bar, which was pumping with bass and loud music. It was sincerly shocking that Emma, the pleasant check-in receptionist, asked if I would be willing to forego daily cleaning service in exchange for 500 Westin points per night! It's bewildering that this arguably 'five-star' hotel would even suggest such an option for their guests. I'll likely be trying other hotels in the neighborhood on future trips that will hopefully have stronger, more satisfying water pressure.
-1|Lost reservation, incompetence by staff overcharge credit cards.....that was my experience at the Grand Hyatt.After a long day of travelling to reach hotel and to be told issues with reservation, Front desk staff are either incompetent or lack required training for position. hotel sold out for the weekend. Asked to speak with someone with authority, asst. manager now involved. All I can say.... thank goodness reservation was booked thru an executive / director with the Hyatt chain.... Or we would of been screwed royally.Checkout was a disaster. Credit cards presented and staff unable to handle splitting the charges to two credit cards. Not only do they charge full amount to both cards, but do it twice. Trying to correct was a nightmare. Once back in Canada, numerous calls and numerous employees in Accounting involved. With the exchange on the CDN dollar, I'm still out of pocket for their error.Plus side, never again. Avoid this property. Other great properties in the vicinity that I'm sure offer better service!!!!!!To management, suggest additional training required for your front desk and accounting staff. Appears they have no clue in the process for checking in, customer service, or processing credit card payments and credits.
-1|I called there asking to speak to my husband in the room in which he was staying. I gave the first and last name. I had failed to ask my husband for the room number...however due to the fact that I was not staying there and never been asked that before by any other hotel I was a little confused....
-1|My family and I went to Nashville for a vacation which was almost ruined by the condition of the rooms at the Days Inn North hotel. We were there for a total of four nights, and on the second night, I was attacked by bed bugs. I received over thirty bites! The pain is unbearable and I would not wish...
-1|My family and I were visiting Nashville for a weekend getaway and we found the only thing we wanted to get away from was the room we stayed in. The advertised pictures and description of the rooms were very misleading. It smelled like a moldy basement and the bug falling from the curtain was an uninvited guest. The continental breakfast...
-1|Hotel is located about a 10-15 minute drive from downtown Nashville. Employees all were very nice. They are currently renovating and have construction going on. Did not have water (at all, no hot or cold, nothing) so not being able to take a shower after work is just unacceptable. Water was off for a few hours. Room was clean, but...
-1|Not what I expected our room felt like it was in a basement damp and humid so much so that the bathroom door didn't even close all the way Window air conditioner sounded like a freight train kept us up all night Free breakfast and laundry on site were nice
-1|The hotel looks good, and I don't know if things have gotten bad lately, but when we stayed there it was noisy as heck and the place is run by kids. We stayed AT FIRST (but not for long) on the first floor. Whatever was going on above us sounded like a wrestling match. It was there when we checked...
-1|Clean the bathrooms. Noisy! After driving 10 hours, you wa, nna unwind call it a night. Don't do it there! Small plastic tiolet seat. Tub to dirty to put your feet in! I travel a lot. Stayed in quality inns. Just never this one again!
-1|We tried this motel for the first time. Seemed convenient for us to stop there for the night. From this experience, I have learned to always ask to see the rooms before I lay down my credit card. the lobby looks nice...but that was it! As soon as you open the doors to the hotel halls, there was a musty,...
-1|We reserved a room with 2 queen beds. We were given room 1 (The Mayberry room) and were really excited based in the other reviews for the motel. The room does not have 2 queen beds it has 2 double beds. Room was small, bathroom was small. Shower only, no tub. No light in the closet, 3 plastic hangers. Window...
-1|The management of the property are nice enough people but they fall victim to some of the clientele that somehow cannot help themselves but to have police called on them. After the police left I heard yelling in the hall between a manager and people and it got extremely heated. I checked in at 8:30am and attempted to check out...
-1|Upon our arrival and during our stay the staff was the highlight. There was plenty of toilet paper, but the holder would not hold it up. The water was hot and pressure good, but the handle kept falling off. The bed was very comfortable and clean. It was in the morning we found unwelcome guest in our clothes.....very small ants!!!! We have only stayed at this Drury once and of course I cannot speak for the other rooms, but I will not stay there again. The staff was wonderful and our bill was adjusted very nicely, but the vermin bite! The hotel is in a great location to down town and the port if you are cruising.,
-1|I have stayed at this Drury Inn every other year when I visit New Orleans during Mardi Gras Season. This year was no different... To make a long story short- Drury Inn charged me for two rooms but failed to let me know that upon arrival or checking in the hotel (I had apreviously called the hotel to cancel the reservation FYI). After I noticed the charge on my account I called and spoke with the manager Patrick to reverse the charges. He was super rude, loud talking over me, and had an I dont care attitude. He stated that he would fax in the necessary paperwork to my bank as they requested via email.( that was a Sunday) Monday went and still no funds-Tuesday came and still no funds. At this point my automatic withdrawals started to come out of the account. Which enabled my account to go in the negative and it set a domino effect. I checked in on Saturday and my bank froze my account due to suspicious fraud so I wasnt able to get any money off my account (but it didnt matter because Drury Inn had it all wrap up). Tuesday before I left I spoke with my bank and they told me they never received the proper paperwork so I went to the front desk and spoke with Jaime and she faxed the proper info over for me. Not even 30 minutes later my bank called me and said they received the paperwork and the funds are credited to my account. Now on to the housekeeping- our room had not been cleaned the entire time we were there- which was a Saturday through a Tuesday. Yes the trash was emptied and the beds covers had been pulled over( which I had an issue with because the first day the sheets I had had urine stains on them) after I returned back to the room I asked if someone could come change my sheets. When I returned I asked the front desk if it was taken care of and they stated yes (what they didnt know is that I put a quarter in the middle of the bed under the covers). When I came to the room it was still there. The entire I was there no one vacuum the floor and I had to call everyday to ask for towels - the minimum required towels was not left in my room after cleaning it. I had a few questions and concerns for the manager Patrickbut he blew me off, loud talking me, his exact words were you did this so deal with it. Tuesday morning I attempt email to contact the manager Slade about the situation just to let him know that my bank stated they never received the authorization to reverse funds but he never called me back and I called him at 8:22 am. Yes I went down to the front desk and Jaime took care of it but he was avoiding me because he did not want to handle the situation. His exact words were you would have to call Patrick because he knows the situation and I dont have anything to do with it since he already knows the story. The crazy thing is I actually love this hotel but I wont ever be staying here again when I come to New Orleans. Talk about unprofessional and unable to handle a situation! By the way if I could give a negative 22 on the score I would. All weekend I was suppose to be enjoying the festivities for my birthday but I had to continuously run up behind Drury Inn for answers. What if I didnt have any cash on me how was I going to be able to get back home Im so disgusted by it ALL.,
-1|Nice looking hotel, nice rooms and amenities, Not as good as other drury hotels i have stayed at, the food wasnt great, and drinks were very watered down. and one night i was loudly awakened at 1.30am from the fire alarm, had to rush down the steps 7 floors, stand outside for 15 mins for someone to tell us the front desk staff hit the wrong button, not acceptable.,
-1|You just have to read some of the other reviews for this place to realize that there are some major shortcomings in its management. Clearly not indicative of the Westin brand. We made the mistake of not researching the hotel before making a parking reservation after Christmas. Cutting to the chase, our car was broken into in the garage while we were away (as was the car parked next door). We arrived back late at night to find plastic taped over the window and glass everywhere. The security guard at the hotel showed us a police report and told us that two suspects were arrested, gave us the name and number of the GM and sent us on our way. It is now March - our calls to the GM have never been returned - voicemail every time. 297 out of pocket for replacing the glass in the passenger window plus the cost of items stolen, but we don't have a copy of the police report to pass along to our insurance agent because the hotel management appear not to give two craps about a) what happens at this property, and b) basic customer service. Do yourself a favor and find an alternative.On behalf of the hotel we apologize for the unfortunate incident with your car. You can obtain a copy of the police report by contacting the College Park Police Department at 404-761-3131.,
-1|Let me begin by accentuating the positive, check in staff and shuttle drivers are friendly and efficient. Room is dated but not dirty. Air didn't work properly. Lunch buffet although tasty is no where worth 22.00 for 2 meats , 2 vegetables and salad.pool and hot tub were gross. A dirty film covered the water. Hair was everywhere. Very dirty. Wait staff at the bar are rude . They act like you are bothering them to ask for service. This hotel is no where worth the they charge. Also watch your bill. They tried to charge me for items that I didn't buy. The Marriott just across the street is a much better option.On behalf of the entire hotel staff we appreciate you taking the time to write a review, Thank you for the nice comments on our staff. Our lunch prices are comparable to the other full service hotels in the market, We will have our engineers check the filtering system at the pool to see if there is an issue. We will address your comments about the service at the bar with the Food and Beverage Director.,
-1|We stay at LaQuinta's regularly. This one fell below the others in three areas. The desk staff did not seem to be really up on things, the internet was extremely slow and disconnected frequently, and the blackout curtains were inefficient and couldn't compete with a light that was right outside our window.
-1|I think the price for the rooms was overpriced. The room was not very clean for the and the exhaust fan in the bathroom was very loud. There is a refrigerator and microwave in the room. The refrigerator did keep the stuff cold.
-1|Staff was courteous helpful and friendly. Great location however would not stay there again. Complimentary breakfast was good. Free parking. Rooms are clean but in need of updating. Beds are not comfortable at all.
-1|One night staff theaten to call police and lock the doors as one our members (coach was in the sitting area with a player). He was rude and could of spoke to the guests in a polite manner before giving the rude ultimatum as there was a loud party not from our group making noise the night before. Rooms has a old smell and I had to spray the pillows and sheets with frebreeze. Housekeeping missed cleaning our room one day as they said we refused cleaning, I asked all the guest in the room and they said this never happened. Also housekeeping was performed very late in many of our groups rooms. Perhaps more cleaning staff is needed during the busy Albion cup weekend. The internet needs faster speed, perhaps this is the way Hampton makes money if guest are frustrated with the complimentary internet.Rooms should have 2 queen beds instead of 2 double beds as they are very small for 4 adults. I used the coffee maker/fridge/microwave, happy they were available but they could use upgrading.The pool was cool and there was no hot tub. It would also be benificial to have laundry on site- even if we have to pay for it. Overall, I would not recommend this hotel to future guest on Tripadvisor,
-1|Shuttle only available if someone working at the time can drive it, which was never over 4 days there. Restaurant nearby is a Taco Bell in the parking lot. When spoke with front desk about problems, I was simply told the staff would be talked to, no effort to make up for poor service and misrepresentation.
-1|Rude staff. Staff had no clue about restaurants or nearby amenities. They were clueless. Room Was on first floor by parking lot and loud. Heater was also loud. Paid 160/nt. Not worth it. It does have underground free parking.
-1|Bad eggs for breakfast (they tasted more like mashed potatoes not eggs) / Not able to take a bath due to drain not working to hold up the water.. On either issue, staff did not really feel like it was of any concern.... :(,
-1|Careful when you book this place, especially if you book via a third party! We booked and supposedly paid for the hotel when we booked it, yet we had money taken when we checked out. I have since been informed by the company that I booked it through that this is a non refundable hotel and therefore we had already paid! so we now have to claim a refund from Hampton Inn for charging us twice! Not a comfortable nights sleep, pillows were terrible, WIFI was in and out, staff were unhelpful and so on. Simple sum up here, stay somewhere else!
